ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2026-05-03T22:00:01.069669142Z,2026-05-03T22:00:01.069236585Z,0,1,42005163,T,B,0,7272.750000000,1,0,12294,30644,MESM6
2026-05-03T22:00:01.071016124Z,2026-05-03T22:00:01.070250759Z,0,1,42005163,T,B,0,7273.000000000,2,0,12112,30646,MESM6
2026-05-03T22:00:01.071016124Z,2026-05-03T22:00:01.070250759Z,0,1,42005163,T,B,0,7273.250000000,7,0,12112,30646,MESM6
2026-05-03T22:00:01.076286518Z,2026-05-03T22:00:01.075043997Z,0,1,42005163,T,A,0,7273.250000000,1,0,12214,30718,MESM6
2026-05-03T22:00:01.079160974Z,2026-05-03T22:00:01.078632565Z,0,1,42005163,T,A,0,7273.000000000,2,0,13077,30827,MESM6
2026-05-03T22:00:01.111321813Z,2026-05-03T22:00:01.110253143Z,0,1,42005163,T,A,0,7272.750000000,1,0,12287,31629,MESM6
2026-05-03T22:00:01.147877076Z,2026-05-03T22:00:01.147379419Z,0,1,42005163,T,A,0,7272.500000000,1,0,12661,32207,MESM6
2026-05-03T22:00:01.182623062Z,2026-05-03T22:00:01.182074815Z,0,1,42005163,T,B,0,7272.500000000,1,0,12605,32529,MESM6
2026-05-03T22:00:01.191174219Z,2026-05-03T22:00:01.190773541Z,0,1,42005163,T,B,0,7272.500000000,1,0,12531,32547,MESM6
2026-05-03T22:00:01.248891268Z,2026-05-03T22:00:01.248348609Z,0,1,42005163,T,B,0,7272.500000000,4,0,11518,32699,MESM6
2026-05-03T22:00:01.250806235Z,2026-05-03T22:00:01.250416933Z,0,1,42005163,T,B,0,7272.750000000,2,0,12300,32719,MESM6
2026-05-03T22:00:01.360041071Z,2026-05-03T22:00:01.305670651Z,0,1,42005163,T,B,0,7273.250000000,1,0,10715,33592,MESM6
2026-05-03T22:00:01.368897108Z,2026-05-03T22:00:01.368176419Z,0,1,42005163,T,B,0,7273.250000000,1,0,13050,33759,MESM6
2026-05-03T22:00:01.368897108Z,2026-05-03T22:00:01.368176419Z,0,1,42005163,T,B,0,7273.500000000,2,0,13050,33759,MESM6
2026-05-03T22:00:01.368897108Z,2026-05-03T22:00:01.368176419Z,0,1,42005163,T,B,0,7273.750000000,7,0,13050,33759,MESM6
2026-05-03T22:00:01.438890266Z,2026-05-03T22:00:01.438452235Z,0,1,42005163,T,A,0,7273.000000000,1,0,12773,35326,MESM6
2026-05-03T22:00:01.439303179Z,2026-05-03T22:00:01.438890955Z,0,1,42005163,T,B,0,7273.500000000,1,0,12197,35328,MESM6
2026-05-03T22:00:01.439925707Z,2026-05-03T22:00:01.439569355Z,0,1,42005163,T,A,0,7273.000000000,1,0,12223,35343,MESM6
2026-05-03T22:00:01.453734548Z,2026-05-03T22:00:01.452616955Z,0,1,42005163,T,B,0,7273.250000000,2,0,12572,35988,MESM6
2026-05-03T22:00:01.453734548Z,2026-05-03T22:00:01.452616955Z,0,1,42005163,T,B,0,7273.500000000,2,0,12572,35988,MESM6
2026-05-03T22:00:01.453734548Z,2026-05-03T22:00:01.452616955Z,0,1,42005163,T,B,0,7273.750000000,2,0,12572,35988,MESM6
2026-05-03T22:00:01.453734548Z,2026-05-03T22:00:01.452616955Z,0,1,42005163,T,B,0,7274.000000000,4,0,12572,35988,MESM6
2026-05-03T22:00:01.454931260Z,2026-05-03T22:00:01.454446097Z,0,1,42005163,T,A,0,7273.000000000,3,0,12340,36019,MESM6
2026-05-03T22:00:01.468033675Z,2026-05-03T22:00:01.467688203Z,0,1,42005163,T,B,0,7273.250000000,1,0,12855,36303,MESM6
2026-05-03T22:00:01.487685156Z,2026-05-03T22:00:01.487249301Z,0,1,42005163,T,A,0,7272.750000000,1,0,12130,36627,MESM6
2026-05-03T22:00:01.504079124Z,2026-05-03T22:00:01.503396605Z,0,1,42005163,T,B,0,7273.250000000,1,0,14858,37436,MESM6
2026-05-03T22:00:01.504079124Z,2026-05-03T22:00:01.503396605Z,0,1,42005163,T,B,0,7273.500000000,6,0,14858,37436,MESM6
2026-05-03T22:00:01.504079124Z,2026-05-03T22:00:01.503396605Z,0,1,42005163,T,B,0,7273.750000000,3,0,14858,37436,MESM6
2026-05-03T22:00:01.517857267Z,2026-05-03T22:00:01.517511829Z,0,1,42005163,T,A,0,7273.500000000,1,0,12441,37864,MESM6
2026-05-03T22:00:01.519891612Z,2026-05-03T22:00:01.519558439Z,0,1,42005163,T,B,0,7274.000000000,1,0,12493,37897,MESM6
2026-05-03T22:00:01.529417963Z,2026-05-03T22:00:01.529100661Z,0,1,42005163,T,A,0,7273.500000000,1,0,12706,37927,MESM6
2026-05-03T22:00:01.534684940Z,2026-05-03T22:00:01.534088863Z,0,1,42005163,T,B,0,7274.000000000,2,0,12262,38070,MESM6
2026-05-03T22:00:01.534684940Z,2026-05-03T22:00:01.534088863Z,0,1,42005163,T,B,0,7274.250000000,2,0,12262,38070,MESM6
2026-05-03T22:00:01.539199547Z,2026-05-03T22:00:01.538856241Z,0,1,42005163,T,B,0,7274.250000000,1,0,12609,38086,MESM6
2026-05-03T22:00:01.560246277Z,2026-05-03T22:00:01.559817707Z,0,1,42005163,T,B,0,7274.000000000,1,0,12435,38168,MESM6
2026-05-03T22:00:01.571901835Z,2026-05-03T22:00:01.571563431Z,0,1,42005163,T,A,0,7273.500000000,1,0,12151,38194,MESM6
2026-05-03T22:00:01.599686167Z,2026-05-03T22:00:01.599361615Z,0,1,42005163,T,B,0,7274.000000000,1,0,12553,38297,MESM6
2026-05-03T22:00:01.632352477Z,2026-05-03T22:00:01.632025455Z,0,1,42005163,T,A,0,7273.500000000,1,0,12743,38429,MESM6
2026-05-03T22:00:01.648946307Z,2026-05-03T22:00:01.648614855Z,0,1,42005163,T,B,0,7274.000000000,1,0,13166,38480,MESM6
2026-05-03T22:00:01.665578323Z,2026-05-03T22:00:01.665282951Z,0,1,42005163,T,A,0,7273.500000000,1,0,13147,38505,MESM6
2026-05-03T22:00:01.703414961Z,2026-05-03T22:00:01.703024675Z,0,1,42005163,T,B,0,7273.750000000,1,0,12475,38578,MESM6
2026-05-03T22:00:01.704157003Z,2026-05-03T22:00:01.703602703Z,0,1,42005163,T,B,0,7274.000000000,2,0,12877,38581,MESM6
2026-05-03T22:00:01.704157003Z,2026-05-03T22:00:01.703602703Z,0,1,42005163,T,B,0,7274.250000000,4,0,12877,38581,MESM6
2026-05-03T22:00:01.724127972Z,2026-05-03T22:00:01.723709865Z,0,1,42005163,T,A,0,7273.500000000,1,0,12218,38713,MESM6
2026-05-03T22:00:01.768297377Z,2026-05-03T22:00:01.767906645Z,0,1,42005163,T,B,0,7274.000000000,1,0,12332,38889,MESM6
2026-05-03T22:00:01.781070240Z,2026-05-03T22:00:01.780730903Z,0,1,42005163,T,B,0,7274.750000000,1,0,12696,39011,MESM6
2026-05-03T22:00:01.805976102Z,2026-05-03T22:00:01.805591655Z,0,1,42005163,T,B,0,7275.000000000,1,0,12509,39124,MESM6
2026-05-03T22:00:01.908027392Z,2026-05-03T22:00:01.907646861Z,0,1,42005163,T,A,0,7274.750000000,1,0,12308,39490,MESM6
2026-05-03T22:00:01.924516913Z,2026-05-03T22:00:01.924011343Z,0,1,42005163,T,A,0,7274.750000000,1,0,12586,39545,MESM6
2026-05-03T22:00:01.924516913Z,2026-05-03T22:00:01.924011343Z,0,1,42005163,T,A,0,7274.500000000,1,0,12586,39545,MESM6
2026-05-03T22:00:01.924516913Z,2026-05-03T22:00:01.924011343Z,0,1,42005163,T,A,0,7274.000000000,1,0,12586,39545,MESM6
2026-05-03T22:00:02.028345289Z,2026-05-03T22:00:02.027869965Z,0,1,42005163,T,B,0,7275.500000000,1,0,12799,41277,MESM6
2026-05-03T22:00:02.138343204Z,2026-05-03T22:00:02.137944807Z,0,1,42005163,T,A,0,7274.750000000,2,0,12733,42396,MESM6
2026-05-03T22:00:02.138686463Z,2026-05-03T22:00:02.138363099Z,0,1,42005163,T,B,0,7274.750000000,4,0,12873,42398,MESM6
2026-05-03T22:00:02.170865713Z,2026-05-03T22:00:02.170266191Z,0,1,42005163,T,B,0,7275.250000000,1,0,12432,42588,MESM6
2026-05-03T22:00:02.170930587Z,2026-05-03T22:00:02.170295085Z,0,1,42005163,T,B,0,7275.500000000,1,0,12362,42589,MESM6
2026-05-03T22:00:02.171080915Z,2026-05-03T22:00:02.170303611Z,0,1,42005163,T,B,0,7275.500000000,1,0,11445,42591,MESM6
2026-05-03T22:00:02.171471267Z,2026-05-03T22:00:02.170946915Z,0,1,42005163,T,A,0,7275.500000000,3,0,12088,42595,MESM6
2026-05-03T22:00:02.171711908Z,2026-05-03T22:00:02.171177535Z,0,1,42005163,T,A,0,7275.250000000,9,0,12367,42598,MESM6
2026-05-03T22:00:02.178723998Z,2026-05-03T22:00:02.178235889Z,0,1,42005163,T,B,0,7275.500000000,1,0,12595,42627,MESM6
2026-05-03T22:00:02.178723998Z,2026-05-03T22:00:02.178235889Z,0,1,42005163,T,B,0,7275.750000000,1,0,12595,42627,MESM6
2026-05-03T22:00:02.223125214Z,2026-05-03T22:00:02.222568983Z,0,1,42005163,T,A,0,7275.000000000,1,0,12232,42760,MESM6
2026-05-03T22:00:02.283986161Z,2026-05-03T22:00:02.283438663Z,0,1,42005163,T,A,0,7274.250000000,1,0,13602,43011,MESM6
2026-05-03T22:00:02.288268243Z,2026-05-03T22:00:02.287949921Z,0,1,42005163,T,A,0,7274.250000000,1,0,12145,43018,MESM6
2026-05-03T22:00:02.289984306Z,2026-05-03T22:00:02.289702783Z,0,1,42005163,T,A,0,7274.250000000,1,0,12171,43022,MESM6
2026-05-03T22:00:02.294002753Z,2026-05-03T22:00:02.293750865Z,0,1,42005163,T,A,0,7274.250000000,1,0,12143,43029,MESM6
2026-05-03T22:00:02.294117236Z,2026-05-03T22:00:02.293811533Z,0,1,42005163,T,A,0,7274.250000000,1,0,12297,43031,MESM6
2026-05-03T22:00:02.310298018Z,2026-05-03T22:00:02.309896399Z,0,1,42005163,T,A,0,7274.250000000,3,0,12236,43068,MESM6
2026-05-03T22:00:02.433239458Z,2026-05-03T22:00:02.432633033Z,0,1,42005163,T,B,0,7274.750000000,5,0,12695,43576,MESM6
2026-05-03T22:00:02.433239458Z,2026-05-03T22:00:02.432633033Z,0,1,42005163,T,B,0,7275.000000000,1,0,12695,43576,MESM6
2026-05-03T22:00:02.433239458Z,2026-05-03T22:00:02.432633033Z,0,1,42005163,T,B,0,7275.250000000,1,0,12695,43576,MESM6
2026-05-03T22:00:02.433239458Z,2026-05-03T22:00:02.432633033Z,0,1,42005163,T,B,0,7275.500000000,3,0,12695,43576,MESM6
2026-05-03T22:00:02.453383124Z,2026-05-03T22:00:02.453015529Z,0,1,42005163,T,A,0,7274.500000000,2,0,12289,43654,MESM6
2026-05-03T22:00:02.456635185Z,2026-05-03T22:00:02.456211053Z,0,1,42005163,T,B,0,7275.000000000,1,0,12112,43665,MESM6
2026-05-03T22:00:02.501644225Z,2026-05-03T22:00:02.501233127Z,0,1,42005163,T,A,0,7274.500000000,3,0,12158,43786,MESM6
2026-05-03T22:00:02.624424799Z,2026-05-03T22:00:02.624092445Z,0,1,42005163,T,B,0,7275.000000000,1,0,12094,44105,MESM6
2026-05-03T22:00:02.675588806Z,2026-05-03T22:00:02.675206925Z,0,1,42005163,T,A,0,7274.500000000,1,0,12193,44254,MESM6
2026-05-03T22:00:02.713090231Z,2026-05-03T22:00:02.712700173Z,0,1,42005163,T,A,0,7274.000000000,1,0,12121,44326,MESM6
2026-05-03T22:00:02.737346404Z,2026-05-03T22:00:02.736963373Z,0,1,42005163,T,B,0,7274.750000000,1,0,12370,44354,MESM6
2026-05-03T22:00:02.761855523Z,2026-05-03T22:00:02.761481093Z,0,1,42005163,T,A,0,7274.250000000,2,0,12720,44387,MESM6
2026-05-03T22:00:02.835866789Z,2026-05-03T22:00:02.835497729Z,0,1,42005163,T,A,0,7274.250000000,2,0,12864,44661,MESM6
2026-05-03T22:00:03.047297532Z,2026-05-03T22:00:03.046922611Z,0,1,42005163,T,A,0,7274.250000000,1,0,12795,45939,MESM6
2026-05-03T22:00:03.069265239Z,2026-05-03T22:00:03.068781293Z,0,1,42005163,T,B,0,7274.750000000,1,0,12323,45951,MESM6
2026-05-03T22:00:03.069265239Z,2026-05-03T22:00:03.068781293Z,0,1,42005163,T,B,0,7275.000000000,1,0,12323,45951,MESM6
2026-05-03T22:00:03.218223870Z,2026-05-03T22:00:03.217865095Z,0,1,42005163,T,B,0,7275.000000000,1,0,12133,47562,MESM6
2026-05-03T22:00:03.314547787Z,2026-05-03T22:00:03.313951023Z,0,1,42005163,T,B,0,7275.000000000,3,0,12797,47710,MESM6
2026-05-03T22:00:03.314547787Z,2026-05-03T22:00:03.313951023Z,0,1,42005163,T,B,0,7275.250000000,2,0,12797,47710,MESM6
2026-05-03T22:00:03.333297953Z,2026-05-03T22:00:03.332761013Z,0,1,42005163,T,B,0,7275.000000000,1,0,11484,47744,MESM6
2026-05-03T22:00:03.334197119Z,2026-05-03T22:00:03.332899593Z,0,1,42005163,T,B,0,7275.000000000,1,0,12715,47756,MESM6
2026-05-03T22:00:03.457993193Z,2026-05-03T22:00:03.457529013Z,0,1,42005163,T,A,0,7275.250000000,1,0,12439,48819,MESM6
2026-05-03T22:00:03.479723522Z,2026-05-03T22:00:03.479332917Z,0,1,42005163,T,A,0,7275.000000000,1,0,12520,48945,MESM6
2026-05-03T22:00:03.539005577Z,2026-05-03T22:00:03.538700453Z,0,1,42005163,T,A,0,7275.000000000,1,0,12275,49009,MESM6
2026-05-03T22:00:03.573479607Z,2026-05-03T22:00:03.572984413Z,0,1,42005163,T,A,0,7274.750000000,2,0,12292,49128,MESM6
2026-05-03T22:00:03.573479607Z,2026-05-03T22:00:03.572984413Z,0,1,42005163,T,A,0,7274.500000000,2,0,12292,49128,MESM6
2026-05-03T22:00:03.617086811Z,2026-05-03T22:00:03.616634229Z,0,1,42005163,T,A,0,7274.750000000,1,0,12514,49226,MESM6
2026-05-03T22:00:03.633644297Z,2026-05-03T22:00:03.633263351Z,0,1,42005163,T,A,0,7274.750000000,2,0,12755,49279,MESM6
2026-05-03T22:00:03.647945574Z,2026-05-03T22:00:03.647531997Z,0,1,42005163,T,A,0,7274.500000000,2,0,12507,49294,MESM6
2026-05-03T22:00:03.648545198Z,2026-05-03T22:00:03.648123197Z,0,1,42005163,T,A,0,7274.750000000,1,0,12346,49308,MESM6
2026-05-03T22:00:03.790107030Z,2026-05-03T22:00:03.789698351Z,0,1,42005163,T,A,0,7274.500000000,3,0,12403,49725,MESM6
2026-05-03T22:00:03.805501476Z,2026-05-03T22:00:03.805110057Z,0,1,42005163,T,B,0,7275.000000000,1,0,12176,49758,MESM6
2026-05-03T22:00:03.820130594Z,2026-05-03T22:00:03.819617905Z,0,1,42005163,T,A,0,7274.500000000,3,0,12606,49816,MESM6
2026-05-03T22:00:03.824870615Z,2026-05-03T22:00:03.824500975Z,0,1,42005163,T,A,0,7274.500000000,1,0,12466,49870,MESM6
2026-05-03T22:00:03.826334577Z,2026-05-03T22:00:03.826008127Z,0,1,42005163,T,A,0,7274.500000000,1,0,12292,49901,MESM6
2026-05-03T22:00:03.827859668Z,2026-05-03T22:00:03.827487745Z,0,1,42005163,T,A,0,7274.500000000,1,0,12400,49908,MESM6
2026-05-03T22:00:03.830726039Z,2026-05-03T22:00:03.830412103Z,0,1,42005163,T,A,0,7274.500000000,1,0,12183,49950,MESM6
2026-05-03T22:00:03.854478982Z,2026-05-03T22:00:03.854085139Z,0,1,42005163,T,A,0,7274.250000000,1,0,12378,50016,MESM6
2026-05-03T22:00:03.855283534Z,2026-05-03T22:00:03.854877409Z,0,1,42005163,T,A,0,7274.250000000,1,0,12387,50059,MESM6
2026-05-03T22:00:03.937422931Z,2026-05-03T22:00:03.937016411Z,0,1,42005163,T,A,0,7274.000000000,2,0,12471,51857,MESM6
2026-05-03T22:00:04.085844641Z,2026-05-03T22:00:04.084759003Z,0,1,42005163,T,A,0,7273.500000000,2,0,12214,54730,MESM6
2026-05-03T22:00:04.099408964Z,2026-05-03T22:00:04.099031449Z,0,1,42005163,T,A,0,7273.500000000,2,0,13585,54812,MESM6
2026-05-03T22:00:04.106501017Z,2026-05-03T22:00:04.106154695Z,0,1,42005163,T,A,0,7273.250000000,1,0,11446,54870,MESM6
2026-05-03T22:00:04.113045897Z,2026-05-03T22:00:04.112701677Z,0,1,42005163,T,A,0,7273.000000000,1,0,12481,54883,MESM6
2026-05-03T22:00:04.134568339Z,2026-05-03T22:00:04.134232973Z,0,1,42005163,T,B,0,7273.750000000,1,0,12243,54947,MESM6
2026-05-03T22:00:04.172067323Z,2026-05-03T22:00:04.171725683Z,0,1,42005163,T,B,0,7273.750000000,2,0,12145,55004,MESM6
2026-05-03T22:00:04.193231030Z,2026-05-03T22:00:04.192853395Z,0,1,42005163,T,A,0,7273.750000000,1,0,12133,55066,MESM6
2026-05-03T22:00:04.288309380Z,2026-05-03T22:00:04.287984049Z,0,1,42005163,T,A,0,7273.500000000,1,0,12535,55144,MESM6
2026-05-03T22:00:04.415186223Z,2026-05-03T22:00:04.414770145Z,0,1,42005163,T,B,0,7274.000000000,2,0,13133,55302,MESM6
2026-05-03T22:00:04.415186223Z,2026-05-03T22:00:04.414770145Z,0,1,42005163,T,B,0,7274.250000000,1,0,13133,55302,MESM6
2026-05-03T22:00:04.428424431Z,2026-05-03T22:00:04.428125643Z,0,1,42005163,T,B,0,7274.000000000,1,0,12156,55324,MESM6
2026-05-03T22:00:04.663690513Z,2026-05-03T22:00:04.663258447Z,0,1,42005163,T,B,0,7274.000000000,3,0,12287,55758,MESM6
2026-05-03T22:00:04.683605096Z,2026-05-03T22:00:04.683241545Z,0,1,42005163,T,A,0,7273.500000000,2,0,12522,55773,MESM6
2026-05-03T22:00:04.691797654Z,2026-05-03T22:00:04.691467839Z,0,1,42005163,T,B,0,7273.750000000,1,0,12286,55804,MESM6
2026-05-03T22:00:04.722521659Z,2026-05-03T22:00:04.722069383Z,0,1,42005163,T,A,0,7273.250000000,3,0,12304,55868,MESM6
2026-05-03T22:00:04.780082983Z,2026-05-03T22:00:04.779767825Z,0,1,42005163,T,B,0,7274.000000000,1,0,12565,55995,MESM6
2026-05-03T22:00:04.824798507Z,2026-05-03T22:00:04.824471425Z,0,1,42005163,T,A,0,7273.500000000,1,0,13312,56038,MESM6
2026-05-03T22:00:04.833204097Z,2026-05-03T22:00:04.832851715Z,0,1,42005163,T,A,0,7273.500000000,1,0,12365,56046,MESM6
2026-05-03T22:00:04.880808822Z,2026-05-03T22:00:04.880382213Z,0,1,42005163,T,A,0,7273.500000000,2,0,12074,56117,MESM6
2026-05-03T22:00:05.002239355Z,2026-05-03T22:00:05.001825863Z,0,1,42005163,T,A,0,7273.500000000,1,0,13001,56298,MESM6
2026-05-03T22:00:05.010529738Z,2026-05-03T22:00:05.010127667Z,0,1,42005163,T,A,0,7273.500000000,1,0,12310,56823,MESM6
2026-05-03T22:00:05.105211674Z,2026-05-03T22:00:05.104597333Z,0,1,42005163,T,B,0,7274.000000000,2,0,13488,58856,MESM6
2026-05-03T22:00:05.105211674Z,2026-05-03T22:00:05.104597333Z,0,1,42005163,T,B,0,7274.500000000,2,0,13488,58856,MESM6
2026-05-03T22:00:05.105211674Z,2026-05-03T22:00:05.104597333Z,0,1,42005163,T,B,0,7274.750000000,1,0,13488,58856,MESM6
2026-05-03T22:00:05.106651409Z,2026-05-03T22:00:05.106289545Z,0,1,42005163,T,A,0,7273.500000000,2,0,12300,58879,MESM6
2026-05-03T22:00:05.129190859Z,2026-05-03T22:00:05.128839259Z,0,1,42005163,T,A,0,7273.500000000,2,0,12178,58989,MESM6
2026-05-03T22:00:05.131306206Z,2026-05-03T22:00:05.130992845Z,0,1,42005163,T,A,0,7273.500000000,1,0,12576,59042,MESM6
2026-05-03T22:00:05.224431047Z,2026-05-03T22:00:05.224013649Z,0,1,42005163,T,A,0,7273.500000000,1,0,12224,59351,MESM6
2026-05-03T22:00:05.225740014Z,2026-05-03T22:00:05.225426533Z,0,1,42005163,T,A,0,7273.500000000,1,0,12330,59355,MESM6
2026-05-03T22:00:05.226064191Z,2026-05-03T22:00:05.225754551Z,0,1,42005163,T,B,0,7273.500000000,1,0,12165,59357,MESM6
2026-05-03T22:00:05.227387041Z,2026-05-03T22:00:05.226967263Z,0,1,42005163,T,A,0,7273.500000000,1,0,12267,59366,MESM6
2026-05-03T22:00:05.227387041Z,2026-05-03T22:00:05.226967263Z,0,1,42005163,T,A,0,7273.250000000,2,0,12267,59366,MESM6
2026-05-03T22:00:05.309032513Z,2026-05-03T22:00:05.308692313Z,0,1,42005163,T,A,0,7273.500000000,1,0,13205,59494,MESM6
2026-05-03T22:00:05.311419563Z,2026-05-03T22:00:05.311099251Z,0,1,42005163,T,A,0,7273.250000000,2,0,12495,59497,MESM6
2026-05-03T22:00:05.311930142Z,2026-05-03T22:00:05.311626537Z,0,1,42005163,T,B,0,7273.500000000,1,0,12545,59506,MESM6
2026-05-03T22:00:05.505793803Z,2026-05-03T22:00:05.505498705Z,0,1,42005163,T,A,0,7273.500000000,1,0,12196,59850,MESM6
2026-05-03T22:00:05.607539799Z,2026-05-03T22:00:05.606985657Z,0,1,42005163,T,B,0,7273.750000000,2,0,12694,59921,MESM6
2026-05-03T22:00:05.607539799Z,2026-05-03T22:00:05.606985657Z,0,1,42005163,T,B,0,7274.000000000,3,0,12694,59921,MESM6
2026-05-03T22:00:05.645627848Z,2026-05-03T22:00:05.645223369Z,0,1,42005163,T,B,0,7273.750000000,1,0,12166,60049,MESM6
2026-05-03T22:00:05.647137466Z,2026-05-03T22:00:05.646822697Z,0,1,42005163,T,A,0,7274.000000000,2,0,12193,60090,MESM6
2026-05-03T22:00:05.647408863Z,2026-05-03T22:00:05.647142189Z,0,1,42005163,T,A,0,7274.000000000,2,0,12117,60092,MESM6
2026-05-03T22:00:05.647565123Z,2026-05-03T22:00:05.647143303Z,0,1,42005163,T,A,0,7274.000000000,1,0,12320,60094,MESM6
2026-05-03T22:00:05.649246553Z,2026-05-03T22:00:05.648939113Z,0,1,42005163,T,A,0,7274.000000000,1,0,12110,60157,MESM6
2026-05-03T22:00:05.655444297Z,2026-05-03T22:00:05.654935581Z,0,1,42005163,T,A,0,7273.750000000,4,0,12556,60408,MESM6
2026-05-03T22:00:05.655444297Z,2026-05-03T22:00:05.654935581Z,0,1,42005163,T,A,0,7273.500000000,1,0,12556,60408,MESM6
2026-05-03T22:00:05.656964377Z,2026-05-03T22:00:05.656654979Z,0,1,42005163,T,A,0,7274.000000000,1,0,12791,60464,MESM6
2026-05-03T22:00:05.720491869Z,2026-05-03T22:00:05.719993359Z,0,1,42005163,T,B,0,7274.250000000,1,0,12499,61853,MESM6
2026-05-03T22:00:05.910524003Z,2026-05-03T22:00:05.910205307Z,0,1,42005163,T,A,0,7273.750000000,1,0,12021,62051,MESM6
2026-05-03T22:00:05.924385437Z,2026-05-03T22:00:05.923993247Z,0,1,42005163,T,B,0,7274.250000000,1,0,12521,62082,MESM6
2026-05-03T22:00:05.925502698Z,2026-05-03T22:00:05.925214965Z,0,1,42005163,T,A,0,7274.000000000,1,0,12075,62087,MESM6
2026-05-03T22:00:05.926013335Z,2026-05-03T22:00:05.925731075Z,0,1,42005163,T,B,0,7274.000000000,1,0,12179,62090,MESM6
2026-05-03T22:00:05.927818367Z,2026-05-03T22:00:05.927381915Z,0,1,42005163,T,A,0,7273.750000000,2,0,12765,62096,MESM6
2026-05-03T22:00:05.927818367Z,2026-05-03T22:00:05.927381915Z,0,1,42005163,T,A,0,7273.500000000,1,0,12765,62096,MESM6
2026-05-03T22:00:05.928123516Z,2026-05-03T22:00:05.927821843Z,0,1,42005163,T,B,0,7273.750000000,1,0,12343,62098,MESM6
2026-05-03T22:00:05.939795433Z,2026-05-03T22:00:05.939452239Z,0,1,42005163,T,B,0,7274.000000000,1,0,12219,62110,MESM6
2026-05-03T22:00:05.957064396Z,2026-05-03T22:00:05.956756039Z,0,1,42005163,T,B,0,7274.250000000,1,0,12485,62151,MESM6
2026-05-03T22:00:06.068483030Z,2026-05-03T22:00:06.068164205Z,0,1,42005163,T,B,0,7274.250000000,1,0,12314,63527,MESM6
2026-05-03T22:00:06.069883213Z,2026-05-03T22:00:06.069519779Z,0,1,42005163,T,A,0,7274.000000000,1,0,74447,63544,MESM6
2026-05-03T22:00:06.094629534Z,2026-05-03T22:00:06.094313777Z,0,1,42005163,T,A,0,7274.000000000,1,0,12573,63622,MESM6
2026-05-03T22:00:06.253124306Z,2026-05-03T22:00:06.252815453Z,0,1,42005163,T,A,0,7274.000000000,1,0,12264,63856,MESM6
2026-05-03T22:00:06.293727709Z,2026-05-03T22:00:06.293368949Z,0,1,42005163,T,A,0,7274.000000000,1,0,13967,63893,MESM6
2026-05-03T22:00:06.321629871Z,2026-05-03T22:00:06.321170779Z,0,1,42005163,T,A,0,7274.250000000,3,0,12227,64005,MESM6
2026-05-03T22:00:06.323589570Z,2026-05-03T22:00:06.323219693Z,0,1,42005163,T,A,0,7274.000000000,1,0,12527,64016,MESM6
2026-05-03T22:00:06.349497662Z,2026-05-03T22:00:06.349125167Z,0,1,42005163,T,A,0,7274.250000000,1,0,12628,64135,MESM6
2026-05-03T22:00:06.374856852Z,2026-05-03T22:00:06.373914903Z,0,1,42005163,T,B,0,7274.500000000,2,0,13359,64169,MESM6
2026-05-03T22:00:06.374856852Z,2026-05-03T22:00:06.373914903Z,0,1,42005163,T,B,0,7274.750000000,6,0,13359,64169,MESM6
2026-05-03T22:00:06.374856852Z,2026-05-03T22:00:06.373914903Z,0,1,42005163,T,B,0,7275.000000000,12,0,13359,64169,MESM6
2026-05-03T22:00:06.604068235Z,2026-05-03T22:00:06.603687945Z,0,1,42005163,T,A,0,7274.250000000,1,0,12970,64398,MESM6
2026-05-03T22:00:06.757446641Z,2026-05-03T22:00:06.757097243Z,0,1,42005163,T,B,0,7274.750000000,1,0,12452,64737,MESM6
2026-05-03T22:00:06.757625402Z,2026-05-03T22:00:06.757192643Z,0,1,42005163,T,A,0,7274.500000000,1,0,13875,64739,MESM6
2026-05-03T22:00:06.758648940Z,2026-05-03T22:00:06.757333699Z,0,1,42005163,T,B,0,7274.750000000,2,0,12414,64746,MESM6
2026-05-03T22:00:06.759478183Z,2026-05-03T22:00:06.758321687Z,0,1,42005163,T,A,0,7274.500000000,2,0,12382,64764,MESM6
2026-05-03T22:00:06.759613689Z,2026-05-03T22:00:06.758602417Z,0,1,42005163,T,A,0,7274.250000000,2,0,12274,64766,MESM6
2026-05-03T22:00:06.761263748Z,2026-05-03T22:00:06.760900437Z,0,1,42005163,T,A,0,7274.500000000,4,0,12466,64842,MESM6
2026-05-03T22:00:06.801767167Z,2026-05-03T22:00:06.801357305Z,0,1,42005163,T,B,0,7275.000000000,2,0,12473,66455,MESM6
2026-05-03T22:00:06.822325419Z,2026-05-03T22:00:06.821832743Z,0,1,42005163,T,A,0,7274.500000000,1,0,12434,67333,MESM6
2026-05-03T22:00:06.865188799Z,2026-05-03T22:00:06.864745603Z,0,1,42005163,T,A,0,7274.250000000,1,0,12050,68633,MESM6
2026-05-03T22:00:06.866725986Z,2026-05-03T22:00:06.866370905Z,0,1,42005163,T,A,0,7274.000000000,3,0,12122,68649,MESM6
2026-05-03T22:00:06.868345787Z,2026-05-03T22:00:06.868033953Z,0,1,42005163,T,A,0,7273.750000000,2,0,12573,68663,MESM6
2026-05-03T22:00:06.870227327Z,2026-05-03T22:00:06.869746325Z,0,1,42005163,T,A,0,7273.500000000,11,0,12508,68669,MESM6
